,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,CANARIAS,SERVICIO CANARIO DE EMPLEO,506370,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"16,839.16 €",OTROS SERVICIOS,ES70 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCION 50/55% SMI MANTENIMIENTO DE PUESTOS CEE.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS CEE,HTTPS://BOE.ES/ELI/ES/O/1998/10/16/(1),No,No,,,,,
1,CANARIAS,SERVICIO CANARIO DE EMPLEO,506369,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"300,000.00 €",OTROS SERVICIOS,ES70 - CANARIAS,FOMENTO DEL EMPLEO,Convocatoria abierta INCENTÍVATE 2020-2021.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases INCENTÍVATE con vigencia hasta 2020,http://www.gobiernodecanarias.org/boc/2019/092/004.html,Sí,Sí,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al día siguiente de la publicación del extracto de la Convocatoria en el BOC,"Convocatoria abierta, distribuida en 4 periodos de presentación, finalizando el último el 16/04/2021",,FSE - FONDO SOCIAL EUROPEO 
2,CANARIAS,SERVICIO CANARIO DE EMPLEO,506368,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"350,000.00 €",Actividades de servicios sociales sin alojamiento para personas mayores y con discapacidad,ES7 - CANARIAS,FOMENTO DEL EMPLEO,"Resolución de15 de mayo de 2020, de la Presidencia del Servicio Canario de Empleo, por la que se aprueba el gasto y la convocatoria para la concesión de subvenciones a las Unidades de Apoyo a la actividad profesional, en el marco de los servicios de ajust.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Real Decreto 469/2006, de 21 de abril, por el que se regulan las unidades de apoyo a la actividad profesional en el marco de los servicios de ajuste personal y social de los Centros Especiales de Empleo",https://www.boe.es/buscar/pdf/2006/BOE-A-2006-7171-consolidado.pdf,Sí,Sí,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",,,,
3,CANARIAS,SERVICIO CANARIO DE EMPLEO,506367,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"242,329.03 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES70 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCIONES PARA LA PROMOCIÓN DEL EMPLEO AUTÓNOMO 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden de 16 de enero de 2020, por la que se aprueban las bases reguladoras del procedimiento de concesión directa de subvenciones destinadas a la promoción del empleo autónomo",http://www.gobiernodecanarias.org/boc/2020/018/001.html,No,No,29/01/2020,NO PROCEDE,,,FSE - FONDO SOCIAL EUROPEO 
4,POLINYÀ,AYUNTAMIENTO DE POLINYÀ,506366,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"41,241.65 €",OTROS SERVICIOS,ES511 - Barcelona,"COMERCIO, TURISMO Y PYMES",Convocatoria de subvenciones sector comercial y de servicios afectados COVID-19.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"SUBVENCIONES A PARTICULARES, COMERCIOS, EMPRESAS Y OTROS POR EL COVID-19",https://bop.diba.cat/temp/04_022020005294.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",08/06/2020,,,
5,ROSES,AYUNTAMIENTO DE ROSES,506365,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"18,000.00 €",Administración Pública y de la política económica y social,ES512 - Girona,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","Acuerdo del Pleno del ayuntamiento de Roses, de fecha 27 de noviembre, de convocatoria de una subvención para la entidad Universitat Rovira i Virgili, ejercicio 2019..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Acuerdo del Pleno del ayuntamiento de Roses, de fecha 12 de noviembre de 2018, de aprobación de las Bases reguladoras para las subvenciones municipales, ejercicio 2019.",http://www.roses.cat/ajuntament/informacio-administrativa/subvencions-2/subvencions-2019/bases-reguladores-generals-i-pla-estrategic-de-les-subvencions/bases-reguladoras-generales-y-plan-estrategico-de-las-subvenciones-version-en-castellano,No,No,01/01/2019,,,,
6,CATALUÑA,INSTITUT RAMON LLULL,506361,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"59,400.00 €","Actividades de creación, artísticas y espectáculos",XXXX - TODO EL MUNDO,CULTURA,"RESOLUCIÓN de 18 de mayo de 2020 por la que se abre la convocatoria para la concesión de subvenciones en régimen de concurrencia competitiva a la traducción y/o adaptación de textos dramáticos, libretos de ópera, textos de repertorio coral y produccion.","RESOLUCIÓ de 18 de maig de 2020 per la qual s#obre la convocatòria per a la concessió de subvencions en règim de concurrència competitiva a la traducció i/o adaptació de textos dramàtics, llibrets d#òpera, textos de repertori coral i produccions escènique.",GRAN EMPRESA,"Bases que deben regir la concesión de subvenciones, en régimen de concurrencia competitiva, a la traducción y/o adaptación de textos dramáticos, libretos de ópera, textos de repertorio coral y producciones escénicas.",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/index.html?action=fitxa&documentId=873671&language=ca_ES&newLang=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",14/09/2020,,,
7,CATALUÑA,INSTITUT RAMON LLULL,506359,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"202,000.00 €","Actividades de creación, artísticas y espectáculos",XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN de 18 de mayo de 2020 por la que se abre la convocatoria para la concesión de subvenciones en régimen de concurrencia no competitiva para la movilidad de artistas para actuaciones y/o giras fuera de Cataluña en el ámbito de la música y las arte.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases que deben regir la concesión, en régimen de concurrencia no competitiva, para la movilidad de artistas para actuaciones y/o giras en el ámbito de la música y las artes escénicas.",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/index.html?action=fitxa&documentId=873671&language=ca_ES&newLang=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",17/06/2020,,,
8,CATALUÑA,INSTITUT RAMON LLULL,506358,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"97,000.00 €","Actividades de creación, artísticas y espectáculos",XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN de 18 de mayo de 2020 por la que se abre la convocatoria para la concesión de subvenciones en régimen de concurrencia competitiva para la subtitulación de producciones audiovisuales producidas en Cataluña.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"RESOLUCIÓN de 19 de diciembre de 2019, por la que se da publicidad al Acuerdo del Consejo de Dirección del Consorcio del Instituto Ramon Llull, por el que se aprueban las bases reguladoras de los procedimientos para la concesión de subvenciones en régimen",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/index.html?action=fitxa&documentId=864759&language=ca_ES&newLang=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",23/06/2020,,,
9,CATALUÑA,INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),506354,18/05/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"210,000.00 €","Actividades cinematográficas, de vídeo y de programas de televisión",ES51 - CATALUÑA,CULTURA,"RESOLUCIÓN DE CONCESIÓN DE AYUDA PLURIANUAL EXCLUIDA DE CONCURRENCIA PÚBLICA A IN-EDIT PRODUCCIONES SL, PARA LA ORGANIZACIÓN DEL FESTIVAL IN-EDIT EN SUS EDICIONES 2020, 2021 Y 2022 (Expediente: TECA04/20/00001).",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Plan estratégico de subvenciones,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,No,No,01/01/2020,,,,
