,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,521642,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"49,178.53 €",Otras actividades asociativas,ES512 - Girona,"AGRICULTURA, PESCA Y ALIMENTACIÓN",CONVOCATORIA PATRIMONI NATURAL 2020-2021.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES I CONVOCATORIA PATRIMONI NATURAL ONL 20-21,http://www.ddgi.cat/basescast/2020/BASES_PATRIMONIO_NATURAL_ONL-CASTELLANO.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir de l`endemà de la publicació de la convocatòria al BOP,15 setembre 2020,,
1,OLÈRDOLA,AYUNTAMIENTO DE OLÈRDOLA,521615,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,200.00 €",Actividades relacionadas con el empleo,ES511 - Barcelona,OTRAS PRESTACIONES ECONÓMICAS,2020 BASES Y CONVOCATORIA SUBVENCIONES AYUDA A EMPRESAS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANÇA GENERAL DE SUBVENCIONS,https://www.seu-e.cat/ca/web/olerdola/govern-obert-i-transparencia/accio-de-govern-i-normativa/normativa-plans-i-programes/ordenances-reguladores-i-reglaments,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",SEGONS PUBLICACIÓ AL BOPB,FINALITZACIÓ TERMINI 15-10-2020,,
2,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,521608,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"17,500.00 €",OTROS SERVICIOS,ES523 - Valencia / València,CULTURA,"SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE VALLADA DESTINADA A LA REDACCIÓN Y TRAMITACIÓN DE LA REFORMA DEL PLAN ESPECIAL LA MAR DE DINS, CONOCIDO COMO VALPARK DE VALLADA.",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL DE SUBVENCIONES DE ACUERDO SINGULAR DE LA DIPUTACIÓN DE VALENCIA,https://bop.dival.es/bop/drvisapi.dll?LO=00000001a6b7c8d9000000050000003900000f27434e0f8e000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf,No,No,01/01/2020,,,,
3,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,521606,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"250,000.00 €",OTROS SERVICIOS,ES523 - Valencia / València,CULTURA,"SUBVENCIÓN NOMINATIVA AL GREMIO ARTESANO DE ARTISTAS FALLEROS DE VALENCIA, DESTINADA A LA CREACIÓN DE 15 FALLAS INFANTILES, REALIZACIÓN DE TALLERES DE FALLAS, DECORACIÓN Y AMBIENTACIÓN SALAS HOSPITAL INFANTILES, FALLA Y FESTA DEL PI 2020.",.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL DE SUBVENCIONES DE ACUERDO SINGULAR DE LA DIPUTACIÓN DE VALENCIA,https://bop.dival.es/bop/drvisapi.dll?LO=00000001a6b7c8d9000000050000003900000f27434e0f8e000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf,No,No,01/01/2020,,,,
4,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,521602,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"100,000.00 €",OTROS SERVICIOS,ES523 - Valencia / València,CULTURA,"SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE GESTALGAR DESTINADA A LA ADECUACIÓN CONSTRUCTIVA E INSTALACIONES DEL EDIFICIO PÚBLICO POLIVALENTE ""LA PISTA"".",.,GRAN EMPRESA,ORDENANZA GENERAL DE SUBVENCIONES DE ACUERDO SINGULAR DE LA DIPUTACIÓN DE VALENCIA,https://bop.dival.es/bop/drvisapi.dll?LO=00000001a6b7c8d9000000050000003900000f27434e0f8e000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf,No,No,01/01/2020,,,,
5,ARGENTONA,AYUNTAMIENTO DE ARGENTONA,521600,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"19,207.75 €",OTROS SERVICIOS,ES51 - CATALUÑA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,SUBVENCIÓ NOMINATIVA DESPESES ESTRUCTURALS CREU ROJA (ANUALITAT 2020).,.,GRAN EMPRESA,SUBVENCIÓ NOMINATIVA DESPESES ESTRUCTURALS CREU ROJA,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&08/022018017406.pdf&1,No,No,01/01/2020,,,,
6,ALCÁZAR DE SAN JUAN,AYUNTAMIENTO DE ALCÁZAR DE SAN JUAN,521589,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"150,000.00 €",INDUSTRIA MANUFACTURERA,ES422 - Ciudad Real,FOMENTO DEL EMPLEO,"EXTRACTO DEL ACUERDO DE PLENO DE 11/05/2020 DE APROBACIÓN DE LAS BASES REGULADORAS DE LA CONVOCATORIA DE SUBVENCIONES A EMPRESAS, AUTÓNOMOS Y DESEMPLEADOS PARA PALIAR LOS EFECTOS DEL COVID-19.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases Ejecución Presupuesto 2020,https://alcazardesanjuan.es/wp-content/uploads/2020/03/Bases-de-ejecuci%C3%B3n-Subvenciones.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día posterior al de la publicación de las bases en el BOP,20 días naturales,,
7,EXTREMADURA,SECRETARÍA GENERAL DE POBLACIÓN Y DESARROLLO RURAL,521583,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"1,000,000.00 €","Fabricación de productos metálicos, excepto maquinaria y equipo",ES431 - Badajoz,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,"Ayudas 2020 Enfoque Leader a inversiones en la creación y desarrollo de empresas y actividades no agrícolas en zonas rurales (Submedida 19.2.3 PDR), s/ IV Convocatoria (PDR 2014-2020) G.A.L. ADEVAG.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN de 16 de enero de 2020 por la que se regula el sistema de ayudas bajo la metodología LEADER y el procedimiento de gestión, para el periodo de programación de desarrollo rural 2014-2020",http://doe.gobex.es/pdfs/doe/2020/160o/20050008.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia siguiente publicación en el DOE,3 MESES,,FEADER - FONDO EUROPEO AGRÍCOLA DE DESARROLLO RURAL 
8,DIPUTACIÓN PROV. DE CÁDIZ,INSTITUTO DE EMPLEO Y DESARROLLO SOCIOECONÓMICO,521582,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"49,721.60 €",OTROS SERVICIOS,ES612 - Cádiz,FOMENTO DEL EMPLEO,SUBV DIRECTA (22.2 CLGS) DEL IEDT A AYTO. PUETO ST Mª FINAN COSTES DE PERSONAL DE GESTIÓN L4 PLAN ESTRATEG.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA SUBVENCIONES IEDT,https://www.bopcadiz.es/BOP_PDF/BOP201_21-10-08.pdf,No,No,23/01/2018,,,,
9,EXTREMADURA,SECRETARÍA GENERAL DE POBLACIÓN Y DESARROLLO RURAL,521581,26/08/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"250,000.00 €","Industria de la madera y del corcho, excepto muebles; cestería y espartería",ES431 - Badajoz,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,"Ayudas 2020 Enfoque Leader, NO ACOGIDAS a Régimen MINIMIS, a inversiones en transformación y comercialización de productos agrícolas (Submedida 19.2.2 PDR), s/ IV Convocatoria (PDR 2014-2020) G.A.L. ADEVAG.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN de 16 de enero de 2020 por la que se regula el sistema de ayudas bajo la metodología LEADER y el procedimiento de gestión, para el periodo de programación de desarrollo rural 2014-2020",http://doe.gobex.es/pdfs/doe/2020/160o/20050008.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Dia siguiente publicación en el DOE,3 MESES,,FEADER - FONDO EUROPEO AGRÍCOLA DE DESARROLLO RURAL 
