,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,ALGIMIA DE ALFARA,AYUNTAMIENTO DE ALGÍMIA D'ALFARA,553256,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"22,885.00 €",Comercio al por menor en puestos de venta y mercadillos,ES523 - Valencia / València,"COMERCIO, TURISMO Y PYMES","Concesión directa de las ""Ayudas Paréntesis-Plan Resistir"" del Ayuntamiento de Algímia d'Alfara.","Concessió directa de les ""Ajudes Parèntesis-Pla Resistir"" de l'Ajuntament d'Algímia d'Alfara.",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de Alcaldía 54/2021, del 10 de marzo de 2021, por la que se aprueban las Bases Reguladoras de las ""Ayudas Paréntesis-Plan Resistir"" del Ayuntamiento de Algímia d'Alfara",https://plataforma.ipobles.es/tablon-web/bandejaAnuncios.htm;jsessionid=32BCEEEF083467EC51298613988658C3?cid=18874,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al día siguiente de la publicación en el BOP de Valencia,El décimo día hábil siguiente desde el día siguiente a la publicación del BOP de Valencia,,
1,FOIOS,AYUNTAMIENTO DE FOIOS,553251,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"141,761.00 €",OTROS SERVICIOS,ES523 - Valencia / València,OTRAS PRESTACIONES ECONÓMICAS,CONVOCATORIA AYUDAS ECONÓMICAS A AUTÓNOMOS Y MICROEMPRESAS CUYA ACTIVIDAD SE HA VISTO AFECTADA POR LA PANDEMIA PROVOCADA POR LA COVID-19 EN EL MARCO DEL PLAN RESISTIR DEL AYUNTAMIENTO DE FOIOS.,CONVOCATÒRIA  AJUDES ECONÒMIQUES A AUTÒNOMS I MICROEMPRESES L'ACTIVITAT DE LES QUALS S'HA VIST AFECTADA PER LA PANDÈMIA PROVOCADA PER LA COVID-19 EN EL MARC DEL PLA RESISTIR DE L’AJUNTAMENT DE FOIOS.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS DE LAS AYUDAS ECONÓMICAS A AUTÓNOMOS Y MICROEMPRESAS CUYA ACTIVIDAD SE HA VISTO AFECTADA POR LA PANDEMIA PROVOCADA POR LA COVID-19 EN EL MARCO DEL PLAN RESISTIR DEL AYUNTAMIENTO DE FOIOS,http://www.foios.es/sites/default/files/files/Beques_i_Ajudes/ajudes_pla_resistir/20210305_certificat_aprovacio_bases_pla_resistir.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",dia siguiente a su publicación en el BOPV,15 días desde el día siguiente a su publicación en el BOPV,,
2,COMUNITAT VALENCIANA,INSTITUT VALENCIÀ DE LA JOVENTUT (IVAJ),553249,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"650,000.00 €",Otro transporte terrestre de pasajeros,ES52 - COMUNIDAD VALENCIANA,SUBVENCIONES AL TRANSPORTE,SUBVENCIÓN NOMINATIVA PARA FACILITAR A JÓVENES USUARIOS DEL CARNET JOVE EL TRANSPORTE PÚBLICO MEDIANTE DESCUENTOS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley 4/2020, de 30 de diciembre, de Presupuestos de la Generalitat para el ejercicio 2021",http://www.dogv.gva.es/datos/2020/12/31/pdf/2020_11398.pdf,No,No,01/01/2021,,,,
3,EXTREMADURA,DIRECCIÓN GENERAL DE POLÍTICA AGRARIA COMUNITARIA,553248,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"9,929.00 €",Cultivos perennes,ES43 - EXTREMADURA,"AGRICULTURA, PESCA Y ALIMENTACIÓN","Ayuda 2021 a  productores de Lúpulo para el establecimiento de nuevas plantaciones y reconversión y mejora de las existentes y para la adquisición de maquinaria específica, s/Resolución de Convocatoria de 10 de marzo de 2021.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Real Decreto 284/2019, de 22 de abril, de disposiciones de aplicación de la reglamentación de Unión Europea en sector del lúpulo, y se aprueban bases reguladoras para concesión de ayudas estatales de minimis destinadas a dicho sector",https://www.boe.es/boe/dias/2019/05/04/pdfs/BOE-A-2019-6607.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde la publicación de la Resolución de Convocatoria en el DOE,,,
4,ESTADO,MINISTERIO DE HACIENDA Y FUNCIÓN PÚBLICA,553247,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"75,000.00 €","ACTIVIDADES PROFESIONALES, CIENTÍ?FICAS Y TÉCNICAS",ES425 - Toledo,"COMERCIO, TURISMO Y PYMES",Resolución 24 febrero 2021 Comisión Ejecutiva Consorcio Ciudad de Toledo por la que se convocan ayudas a rehabilitación edificios no residenciales en casco histórico de Toledo.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Resolución 16 diciembre 2020 Consejo Administración Consorcio Toledo bases reguladoras subvenciones concurrencia competitiva rehabilitación edificios no residenciales casco histórico Toledo,https://www.boe.es/buscar/doc.php?id=BOE-A-2020-17243,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente publicación extracto convocatoria en BOE,,,
5,ALCALÁ DE HENARES,AYUNTAMIENTO DE ALCALÁ DE HENARES,553245,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"65,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES3 - COMUNIDAD DE MADRID,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,"Acuerdo de Junta de Gobierno Local 05-03-2021, por el que se convocan Ayudas Económicas destinadas a promover la Autonomía Personal en las personas mayores, dependientes y/o con discapacidad, año 2021..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Acuerdo J.G.L. 5 de marzo de 2021, por el que se convocan Ayudas Económicas destinadas a promover la Autonomía Personal en las personas mayores, dependientes y/o con discapacidad, año 2021.",www.ayto-alcaladehenares.es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente a la publicación de las bases en el Boletín Oficial de la Comunidad de Madrid,hasta el 30 de septiembre de 2021,,
6,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE DESARROLLO ECONÓMICO Y EMPRESARIAL,553240,15/03/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"250,000.00 €",HOSTELERÍA,ES220 - Navarra,"COMERCIO, TURISMO Y PYMES","Convocatoria de subvenciones para la realización de diagnósticos, planes y análisis empresariales en materia de comercio y turismo durante 2021.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Convocatoria de subvenciones para la realización de diagnósticos, planes y análisis empresariales en materia de comercio y turismo durante 2021",https://www.navarra.es/es/tramites/on/-/line/Subvenciones-para-la-realizacion-de-diagnosticos-planes-y-analisis-empresariales-en-materia-de-Comercio-y-Turismo-durante-2019?back=true&pageBackId=5722676,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",El día siguiente al de la publicación de la convocatoria en el BON,Un mes a contar desde el día siguiente al de la publicación de la convocatoria en el BON,,
7,ESTADO,MINISTERIO DE ASUNTOS ECONÓMICOS Y TRANSFORMACIÓN DIGITAL,553229,14/03/2021,Instrumento de ayuda,GARANTÍA,Tipo de convocatoria,Concesión directa - instrumental,"2,550,000,000.00 €",OTROS SERVICIOS,ES - ESPAÑA ,OTRAS PRESTACIONES ECONÓMICAS,"Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020",https://www.boe.es/eli/es/rdl/2020/07/03/25/con,No,No,06/07/2020,Fecha en la que se agote el plazo de solicitud,,SA.59045,
8,ESTADO,MINISTERIO DE ASUNTOS ECONÓMICOS Y TRANSFORMACIÓN DIGITAL,553224,14/03/2021,Instrumento de ayuda,GARANTÍA,Tipo de convocatoria,Concesión directa - instrumental,"8,500,000,000.00 €",Producción agrícola combinada con la producción ganadera,ES - ESPAÑA ,"AGRICULTURA, PESCA Y ALIMENTACIÓN","Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020.",.,GRAN EMPRESA,"Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020",https://www.boe.es/eli/es/rdl/2020/07/03/25/con,No,No,06/07/2020,Fecha en la que se agote el plazo de solicitud,,,
9,ESTADO,MINISTERIO DE ASUNTOS ECONÓMICOS Y TRANSFORMACIÓN DIGITAL,553220,14/03/2021,Instrumento de ayuda,GARANTÍA,Tipo de convocatoria,Concesión directa - instrumental,"8,500,000,000.00 €","Procesado y conservación de pescados, crustáceos y moluscos",ES - ESPAÑA ,"AGRICULTURA, PESCA Y ALIMENTACIÓN","Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Avales a financiación a empresas y autónomos concedidos por el Ministerio de Asuntos Económicos y Transformación Digital para paliar efectos del COVID19, gestionados por el ICO por cuenta del Ministerio. Artículo 1 RDL 25/2020",https://www.boe.es/eli/es/rdl/2020/07/03/25/con,No,No,06/07/2020,Fecha en la que se agote el plazo de solicitud,,,
