,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,ESTADO,MINISTERIO DE CULTURA Y DEPORTE,447688,03/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,940,000.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES - ESPAÑA ,CULTURA,"Orden de 15 de marzo de 2019 del Ministerio de Cultura y Deporte, por la que se convocan las ayudas para la modernización e innovación de las industrias culturales y creativas mediante proyectos digitales y tecnológicos, correspondientes al año 2019..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden CUL/2912/2010, de 10 de noviembre, por la que se establecen las bases reguladoras para la concesión de subvenciones públicas en régimen de concurrencia competitiva del Ministerio de Cultura y de sus organismos públicos. Publicada en el B.O.E. núm. 2",http://www.boe.es/diario_boe/txt.php?id=BOE-A-2010-17455,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al día siguiente de la publicación del extracto en BOE,15 días hábiles siguientes,,
1,CONSELL INSULAR D’EIVISSA,CONSELL INSULAR DE IBIZA,447681,03/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"129,694.24 €","Actividades de apoyo a la agricultura, a la ganadería y de preparación posterior a la cosecha",ES531 - Eivissa y Formentera,"AGRICULTURA, PESCA Y ALIMENTACIÓN",AYUDA COOPERATIVAS AGRARIAS AÑO 2018.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"MODIFICACIÓ DE LES BASES REGULADORESDE LES AJUDES PER AL DESENVOLUPAMENT DELS ÀMBITS AGRÍCOLA, RAMADER, PESQUER I CINEGÈTIC A L'ILLA D'EIVISSA.",http://boib.caib.es/pdf/2011100/mp7.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",29/10/2018,,,
2,DIPUTACIÓN PROV. DE LEÓN,DIPUTACIÓN PROVINCIAL DE LEÓN,447671,03/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"30,000.00 €","Recolección de productos silvestres, excepto madera",ES413 - León,FOMENTO DEL EMPLEO,AYUDAS AUTÓNOMOS SECTOR RESINA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORD. GRAL. DE SUBVENCIONES CONCURRENCIA COMPETITIVA,https://www.dipuleon.es/file/gGO2NBeChYc,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A PARTIR DEL SIGUIENTE AL DE LA FECHA DE PUBLICACIÓN DEL EXTRACTO DE LA CONVOCATORIA EN EL BOP,VEINTE DÍAS HÁBILES,,
3,CATALUÑA,DEPARTAMENT DE LA PRESIDÈNCIA,447669,03/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"665,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES51 - CATALUÑA,CULTURA,"Subvenciones estructurales a emisoras de televisión en catalán o en aranés de titularidad privada, correspondiente al año 2019.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN PRE/79/2017, de 26 de abril, por la que se aprueban las bases reguladoras del procedimiento para la concesión de subvenciones estructurales a emisoras de televisión en catalán o en aranés, de titularidad privada.",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&mode=single&documentId=785893&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir del día siguiente a la publicación de la convocatoria en el DOGC,A los quince días hábiles a partir del día siguiente a la publicació al DOGC,,
4,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE INFRAESTRUCTURAS, MEDIO AMBIENTE Y CAMBIO CLIMÁTICO",447653,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"30,000.00 €",EDUCACIÓN,ES120 - Asturias,OTRAS PRESTACIONES ECONÓMICAS,Subvenciones para el fomento del sistema de gestión medioambiental EMAS en Asturias.,.,GRAN EMPRESA,BASES REGULADORAS DESTINADAS A FOMENTAR LA ADHESIÓN VOLUNTARIA DE ORGANIZACIONES AL SISTEMA COMUNITARIO DE GESTIÓN Y AUDITORÍA MEDIOAMBIENTALES (EMAS),https://sede.asturias.es/bopa/2018/11/02/2018-10877.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DÍa siguiente a public. BOPA,20 dias hábiles,,
5,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE DESARROLLO RURAL, AGROGANADERÍA Y PESCA",447652,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"19,700.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES120 - Asturias,"AGRICULTURA, PESCA Y ALIMENTACIÓN","RESOLUCIÓN de 20 de marzo de 2019, por la que se concede una subvención nominativa a la Asociación de Criadores de Gochu Asturcelta (ACGA), destinada al mantenimiento del Libro Genealógico y el desarrollo del Programa de Mejora.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley del Principado de Asturias 14/2018, de 28 de diciembre, de Presupuestos Generales para 2019",https://sede.asturias.es/bopa/2018/12/31/2018-13085.pdf,No,No,,,,SA.41476,
6,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE DESARROLLO RURAL, AGROGANADERÍA Y PESCA",447651,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"21,900.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES120 - Asturias,"AGRICULTURA, PESCA Y ALIMENTACIÓN","RESOLUCIÓN de 20 de marzo de 2019, por la que se concede una subvención nominativa a la la Asociación de Criadores de Cabra Bermeya (ACRIBER), destinada al mantenimiento del Libro Genealógico y el desarrollo del Programa de Mejora.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley del Principado de Asturias 14/2018, de 28 de diciembre, de Presupuestos Generales para 2019",https://sede.asturias.es/bopa/2018/12/31/2018-13085.pdf,No,No,,,,SA.41477,
7,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE DESARROLLO RURAL, AGROGANADERÍA Y PESCA",447649,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,800.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES120 - Asturias,"AGRICULTURA, PESCA Y ALIMENTACIÓN","RESOLUCIÓN de 20 de marzo de 201, por la que se concede una subvención nominativa a la Asociación de Criadores de Pita Pinta Asturiana (ACPPA), destinada al mantenimiento del Libro Genealógico y el desarrollo del Programa de Mejora.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley del Principado de Asturias 14/2018, de 28 de diciembre, de Presupuestos Generales para 2019",https://sede.asturias.es/bopa/2018/12/31/2018-13085.pdf,No,No,,,,SA.41488,
8,CIUDAD AUTÓNOMA DE CEUTA,PROCESA SOCIEDAD DE DESARROLLO DE CEUTA,447648,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"132,000.00 €",OTROS SERVICIOS,ES63 - CIUDAD AUTONOMA DE CEUTA,DESEMPLEO,3ª convocatoria de ayudas a la contratación indefinida y transformación de contratatos termporales en indefindos con cargo al PO FSE Ceuta 2014-2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases Reguladoras para las ayudas a la contratación indefinida y transformación de de contratos termporales con cargo al PO FSE para Ceuta 2014-2020,https://www.ceuta.es/ceuta/component/jdownloads/finish/1545-febrero/8777-bocce-5652-14-02-2017?Itemid=534,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/12/2019,,,FSE - FONDO SOCIAL EUROPEO 
9,CIUDAD AUTÓNOMA DE CEUTA,PROCESA SOCIEDAD DE DESARROLLO DE CEUTA,447646,02/04/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"127,000.00 €",OTROS SERVICIOS,ES63 - CIUDAD AUTONOMA DE CEUTA,DESEMPLEO,2ºConvocatoria de ayudas a la contratación indefinida y transformación de contratos 2019 con cargo al PO FSE para Ceuta 2014-2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases Reguladoras para las ayudas a la contratación indefinida y transformación de contratos temporales con cargo al PO FSE para Ceuta 2014-2020,https://www.ceuta.es/ceuta/component/jdownloads/finish/1545-febrero/8777-bocce-5652-14-02-2017?Itemid=534,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/08/2019,,,FSE - FONDO SOCIAL EUROPEO 
