,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,CATALUÑA,AGÈNCIA PER A LA COMPETITIVITAT DE L'EMPRESA (ACCIÓ),477974,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"600,000.00 €",HOSTELERÍA,ES51 - CATALUÑA,INDUSTRIA Y ENERGÍA,Programa de Cupones a la Internacionalitzación.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,por la que se aprueban las bases reguladoras de las ayudas del Programa de Cupones a la Internacionalización.,https://portaldogc.gencat.cat/utilsEADOP/PDF/7935/1757603.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",des de les 00:00 de l'endemà de la publicació d'aquesta Resolució al DOGC,fins a les 14 hores del dia  14 de novembre de 2019,,
1,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EMERGENCIA CLIMÁTICA Y TRANSICIÓN ECOLÓGICA,477972,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"40,000.00 €",Investigación y desarrollo experimental en ciencias naturales y técnicas,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","S8160000 - CONVENIO GENERALITAT - UJI ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH"".",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"S8160000 - CONVENIO GENERALITAT - UJI ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH""",No disponible,No,No,10/10/2016,,,,
2,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EMERGENCIA CLIMÁTICA Y TRANSICIÓN ECOLÓGICA,477971,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"30,000.00 €",Investigación y desarrollo experimental en ciencias naturales y técnicas,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","S8160000 - CONVENIO GENERALITAT - UPV ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH"".",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"S8160000 - CONVENIO GENERALITAT - UPV ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH""",No disponible,No,No,10/10/2016,,,,
3,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EMERGENCIA CLIMÁTICA Y TRANSICIÓN ECOLÓGICA,477969,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"50,000.00 €",Investigación y desarrollo experimental en ciencias naturales y técnicas,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","S8160000 - CONVENIO GENERALITAT - UA ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH"".",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"S8160000 - CONVENIO GENERALITAT - UA ""PROYECTOS DE INVESTIGACIÓN APLICADA A RRHH""",No disponible,No,No,10/10/2016,,,,
4,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EMERGENCIA CLIMÁTICA Y TRANSICIÓN ECOLÓGICA,477968,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"30,000.00 €",Investigación y desarrollo experimental en ciencias naturales y técnicas,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","S8160000 CONVENIO GENERALITAT-UMH ""PROYECTOS DE INVESTIGACIÓN APLICADA A RR.HH."".",.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"S8160000 CONVENIO GENERALITAT-UMH ""PROYECTOS DE INVESTIGACIÓN APLICADA A RR.HH.""",No disponible,No,No,10/10/2016,,,,
5,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE EMERGENCIA CLIMÁTICA Y TRANSICIÓN ECOLÓGICA,477967,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"50,000.00 €",Investigación y desarrollo experimental en ciencias naturales y técnicas,ES - ESPAÑA ,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","S8160000 CONVENIO GENERALITAT-UV ""PROYECTOS DE INVESTIGACIÓN APLICADA A RR.HH."".",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"S8160000 CONVENIO GENERALITAT-UV ""PROYECTOS DE INVESTIGACIÓN APLICADA A RR.HH.""",No disponible,No,No,10/10/2016,,,,
6,DIPUTACIÓN PROV. DE LLEIDA,DIPUTACIÓN PROVINCIAL DE LLEIDA,477960,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"400,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES513 - Lleida,SANIDAD,"Convocatòria per a la concessió de subvencions als Consells Comarcals i a l`Ajuntament de Lleida per al finançament dels serveis socials bàsics de teleassistència i urgència social, anualitat 2019.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Modificació de les bases específiques per al finançament dels serveis socials bàsics de teleassistència i urgència social,https://www.diputaciolleida.cat/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",l`endemà de la publicació al BOP,passats 20 dies naturals des de l`endemà de la publicació al BOP,,
7,BENALMÁDENA,AYUNTAMIENTO DE BENALMÁDENA,477957,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,OTROS SERVICIOS,ES61 - ANDALUCIA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,XVIII PREMIO MUJER EMPRESARIA DE BENALMÁDENA 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS XVIII PREMIO MUJER EMPRESARIA DE BENALMADENA,http://www.benalmadena.es/index_transparencia.php,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde publicación BDNS hasta 21-11-19,,,
8,TAFALLA,AYUNTAMIENTO DE TAFALLA,477928,17/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"50,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES22 - COMUNIDAD FORAL DE NAVARRA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,Proyectos de Cooperación con Países en vías de desarrollo año 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras de subvenciones para proyectos de cooperación con países en vías de desarrollo,http://www.navarra.es/home_es/Actualidad/BON/Boletines/2017/193/Anuncio-23/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",al día siguiente de la publicación en el BON,30 días naturales a contar desde el día siguiente al de la publicación de la Convocatoria en BON,,
9,CANARIAS,SERVICIO CANARIO DE EMPLEO,477896,16/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"10,703.04 €",Actividades de jardinería,ES7 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCIÓN 50% SMI MANTENIMIENTO PUESTOS DE TRABAJO EN CEE,HTTPS://BOE.ES/EL/ES/O/1998/10/16(01),No,No,01/01/2019,,,,
10,CANARIAS,SERVICIO CANARIO DE EMPLEO,477895,16/10/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,302.05 €",Actividades de limpieza,ES7 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION 50% SMI MANTENIMIENTO PUESTOS CEE,HTTPS://BOE.ES/EL/ES/O/1998/10/16(01),No,No,01/01/2019,,,,
