,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,DIPUTACIÓN PROV. DE TERUEL,DIPUTACIÓN PROVINCIAL DE TERUEL,548301,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"60,000.00 €",Producción ganadera,ES242 - Teruel,"AGRICULTURA, PESCA Y ALIMENTACIÓN","Convocatoria de Subvenciones para el ""Programa de Apoyo a las Ganaderías de Bovino de Lidia de la Provincia de Teruel 2020""..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ordenanza especifica mediante la que se aprueban las Bases de la Convocatoria de subvenciones para el “PROGRAMA DE APOYO A LAS GANADERÍAS DE BOVINO DE LIDIA DE LA PROVINCIA DE TERUEL 2020”.,https://236ws.dpteruel.es/estatico/boletines/2020/09octubre.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",10/03/2021,,,
1,ZIZUR MAYOR/ZIZUR NAGUSIA,AYUNTAMIENTO DE ZIZUR MAYOR/ZIZUR NAGUSIA,548296,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"9,000.00 €",ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES,ES220 - Navarra,DESEMPLEO,Convocatoria de subvenciones para Apoyo y Fomento del Autoempleo. Proyecto Inicia 2021..,"Deialdia, Autoenplegua sustatzeko eta laguntzeko dirulaguntzak, Inicia proiektua 2021..",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Convocatoria de subvenciones para Apoyo y Fomento del Autoempleo. Proyecto Inicia 2021.,https://sedeelectronica.zizurmayor.es/anuncios/convocatoria-de-subvenciones-para-apoyo-y-fomento-del-autoempleo-proyecto-inicia-2021/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente a su publicación en el BON,,,
2,ESTADO,"MINISTERIO DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA",548292,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"14,000,000.00 €",Otro transporte terrestre de pasajeros,ES - ESPAÑA ,SUBVENCIONES AL TRANSPORTE,Reequilibrio económico de los contratos de gestión de servicios públicos de transporte regular de viajeros por carretera de uso general para paliar las consecuencias del COVID-19.,.,GRAN EMPRESA,"Real Decreto-ley 26/2020, de 7 de julio, de medidas de reactivación económica para hacer frente al impacto del COVID-19 en los ámbitos de transportes y vivienda",https://www.boe.es/buscar/act.php?id=BOE-A-2020-7432,No,No,09/07/2020,,,,
3,VALDÉS,AYUNTAMIENTO DE VALDÉS,548290,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"40,000.00 €",HOSTELERÍA,ES120 - Asturias,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,SUBVENCION AUTONOMOS 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION AUTONOMOS 2020,http://www.asturias.es/bopa,No,No,30/03/2020,,,,
4,OVIEDO,AYUNTAMIENTO DE OVIEDO,548282,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"102,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES12 - PRINCIPADO DE ASTURIAS,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVOCATORIA ANUAL DE SUBVENCIONES DE CONCURRENCIA COMPETITIVA DESTINADAS A PROYECTOS PARA EL FOMENTO DE INICIATIVAS SOCIALES DE INTERES PUBLICO AÑO 2021.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS ORDENANZA GENERAL DE SUBVENCIONES 2021,Https://sede.asturias.es//bopa//2013/05/13/2013-08386.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DIA SIGUIENTE A LA PUBLICACION EN EL BOPA,UN MES DESDE EL DIA SIGUIENTE A LA PUBLICACIÓN EN EL BOPA,,
5,COMUNITAT VALENCIANA,"SECRETARÍA AUTONÓMICA DE OBRAS PÚBLICAS, TRANSPORTE Y MOVILIDAD SOSTENIBLE",548277,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"4,750,000.00 €",Otro transporte terrestre de pasajeros,ES52 - COMUNIDAD VALENCIANA,SUBVENCIONES AL TRANSPORTE,Bases reguladoras y convocatoria de ayudas al sector del taxi afectado por la Covid-19.,Bases reguladores i convocatòria d'ajudes al sector del taxi afectat per la Covid-19.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras y convocatoria de ayudas al sector del taxi afectado por la Covid-19,http://www.dogv.gva.es/datos/2021/02/17/pdf/2021_1395.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",10/03/2021,,,
6,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE DESARROLLO ECONOMICO,548260,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"15,000.00 €","Otras actividades profesionales, científicas y técnicas n.c.o.p.",ES613 - Córdoba,OTRAS PRESTACIONES ECONÓMICAS,RESOLUCIÓN PRESIDENCIA Nº 401 DE 26 DE NOVIEMBRE DE 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES DE EJECUCION DE PRESUPUESTO DE LA DIPUTACION DE CORDOBA Y SUS ORGANISMOS AUTONOMOS PARA EL EJERCICIO 2020.,https://dipucordoba.es/wp-content/uploads/2020/02/expedientepresupuestogeneral2020iiitransparenciacompressed.pdf,No,No,01/09/2020,,,,
7,DIPUTACIÓN PROV. DE CÓRDOBA,DIPUTACIÓN PROVINCIAL DE CÓRDOBA,548249,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"60,000.00 €","Actividades deportivas, recreativas y de entretenimiento",ES613 - Córdoba,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,Convenio con la Unión Futbolística Cordobesa SAD para la ejecución de su Programa Deportivo durante el año 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Convenio con la Unión Futbolística Cordobesa SAD para la ejecución de su Programa Deportivo durante el año 2020,https://bop.dipucordoba.es/show/20200116/announcement/108,No,No,01/01/2020,,,,
8,DIPUTACIÓN PROV. DE CÓRDOBA,INSTITUTO PROVINCIAL DE DESARROLLO ECONOMICO,548247,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,445.00 €","Actividades de creación, artísticas y espectáculos",ES613 - Córdoba,OTRAS PRESTACIONES ECONÓMICAS,Resolución Presidencia nº458 de 14 de diciembre de 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES DE EJECUCION DE PRESUPUESTO DE LA DIPUTACION DE CORDOBA Y SUS ORGANISMOS AUTONOMOS PARA EL EJERCICIO 2020.,https://dipucordoba.es/wp-content/uploads/2020/02/expedientepresupuestogeneral2020iiitransparenciacompressed.pdf,No,No,22/09/2020,,,,
9,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,548235,09/02/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"328,670.00 €",Otros servicios de información,ES - ESPAÑA ,FOMENTO DEL EMPLEO,SUBVENCION DE AUTONOMOS 2021.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION PROMOCION AUTONOMO,"https://www.boe.es/eli/es/o/2007/06/05/tas1622,  https://www.boe.es/eli/es/o/2018/09/26/tms1006",No,No,01/01/2021,,,,
