,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,461810,14/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"20,000.00 €",OTROS SERVICIOS,ES523 - Valencia / València,CULTURA,SUBVENCIÓN A LA PARROQUIA DE LOS SANTOS JUANES DE QUATRETONDA PARA RESTAURACIÓN CAPILLA DE LA COMUNIÓN.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL DE SUBVENCIONES DE ACUERDO SINGULAR DE LA DIPUTACIÓN DE VALENCIA,https://bop.dival.es/bop/drvisapi.dll?LO=00000001a6b7c8d9000000050000003900000f27434e0f8e000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000&type=application/pdf,No,No,01/01/2019,,,,
1,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,461808,14/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"16,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,SANIDAD,"CONVOCATORIA PÚBLICA PARA LA CONCESIÓN DE AYUDAS Y SUBVENCIONES A LAS ENTIDADES PRIVADAS SIN ÁNIMO DE LUCRO, REALICIONADA CON LA SALUD DE LAS PERSONES, EN EL ÁMBITO DE LA PROMOCIÓ DE HÁBITOS SALUDABELS Y/O LA PREVENCIÓN DE ENFERMEDADES, AÑO 2019.",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"CONVOCATORIA PÚBLICA PARA LA CONCESIÓN DE AYUDAS Y SUBVENCIONES A LAS ENTIDADES PRIVADAS SIN ÁNIMO DE LUCRO, REALICIONADA CON LA SALUD DE LAS PERSONES, EN EL ÁMBITO DE LA PROMOCIÓ DE HÁBITOS SALUDABELS Y/O LA PREVENCIÓN DE ENFERMEDADES, AÑO 2019",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2006&10/062379999.pdf&62,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",30 DIAS NATURALES ,30 DIAS NATURALES,,
2,ALCAÑIZ,AYUNTAMIENTO DE ALCAÑIZ,461807,14/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,000.00 €",Asistencia en establecimientos residenciales,ES242 - Teruel,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVENIO DE COLABORACIÓN CON EL HOGAR SANTO ANGEL ALCAÑIZ 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,CONVENIO DE COLABORACIÓN CON EL HOGAR SANTO ANGEL ALCAÑIZ 2019,https://sede.alcaniz.es,No,No,01/01/2019,,,,
3,GALICIA,INSTITUTO GALLEGO DE LA VIVIENDA Y SUELO (IGVS),461782,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,0.00 €,Promoción inmobiliaria,ES11 - GALICIA,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN,Convocatoria subvenciones programa fomento del parque de vivienda en alquiler del Plan estatal de vivienda 2018-2021.,.,GRAN EMPRESA,Resolución de 6 de junio de 2019,https://www.xunta.gal/diario-oficial-galicia/portalPublicoHome.do?fecha=20190613&ruta=%2Fsrv%2Fwww%2Fdoga%2FPublicados%2F2019%2F20190613%2FIndice111_es.html&lang=es,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",19/08/2019,,,
4,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,461769,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,350.00 €,OTROS SERVICIOS,ES511 - Barcelona,CULTURA,CULTURA-2019: AYUDAS Y SUBVENCIONES PARA EL BALL DE PASTORETS MEDIANTE CONVENIO PARA EL AÑO 2019.,.,GRAN EMPRESA,CULTURA-2019: BASES SUBVENCIONES PARA ENTIDADES MEDIANTE CONVENIO,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&12/022018023448.pdf&1,No,No,01/01/2019,,,,
5,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,461768,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"2,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,OTRAS PRESTACIONES ECONÓMICAS,SOLIDARIDAD Y COOPERACION-2019: AYUDAS Y SUBVENCIONES CON LA ASOCIACIÓN IPA K9 RESCUE (IPA AGRUPACIÓN PENEDÈS GARRAF) PARA EL 2019.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SOLIDARIDAD Y COOPERACIÓ-2019: BASES AYUDAS Y SUBVENCIONES PARA ENTIDADES DE SOLIDARIDAD Y COOPERACIÓN MEDIANTE CONVENIO,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&12/022018023448.pdf&1,No,No,03/06/2019,,,,
6,VILAFRANCA DEL PENEDÈS,AYUNTAMIENTO DE VILAFRANCA DEL PENEDÈS,461767,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"3,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,CULTURA,"CULTURA-2019: AYUDAS Y SUBVENCIONES MEDIANTE CONVENIO CON EL ATENEU UNIVERSITARI SANT PACIÀ-FACULTAD DE TEOLOGIA DE CATALUÑA EN COLABORACIÓN CON LA ""BECA MANUEL TRENS"" AÑO 2019.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,CULTURA-2019: BASES SUBVENCIONES PARA ENTIDADES MEDIANTE CONVENIO,https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&12/022018023448.pdf&1,No,No,10/05/2019,,,,
7,CASTILLA Y LEÓN,INSTITUTO PARA LA COMPETITIVIDAD EMPRESARIAL DE CASTILLA Y LEÓN,461751,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"960,000.00 €","Inversión colectiva, fondos y entidades financieras similares",ES41 - CASTILLA Y LEON,OTRAS PRESTACIONES ECONÓMICAS,ACUERDO DE LA JCYL POR EL QUE SE AUTORIZA LA CONCESIÓN DE UNA SUBVENCIÓN A SODICAL - INNOVADORAS.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley 5/2008, de 25 de septiembre, de Subvenciones de la Comunidad de Castilla y León. Artículo 31.",https://gobierno.jcyl.es/web/jcyl/Gobierno/es/Plantilla100/1131978226721/_/_/_,No,No,01/01/2019,,,,
8,CASTILLA Y LEÓN,INSTITUTO PARA LA COMPETITIVIDAD EMPRESARIAL DE CASTILLA Y LEÓN,461746,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,000,000.00 €","Inversión colectiva, fondos y entidades financieras similares",ES41 - CASTILLA Y LEON,OTRAS PRESTACIONES ECONÓMICAS,ACUERDO DE LA JCYL POR EL QUE SE AUTORIZA LA CONCESIÓN DE UNA SUBVENCIÓN A SODICAL - REINDUSTRIALIZACION.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Ley 5/2008, de 25 de septiembre, de Subvenciones de la Comunidad de Castilla y León. Artículo 31.",https://gobierno.jcyl.es/web/jcyl/Gobierno/es/Plantilla100/1131978226721/_/_/_,No,No,01/01/2019,,,,
9,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE DESARROLLO ECONÓMICO Y EMPRESARIAL,461745,13/06/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"621,520.40 €",TRANSPORTE Y ALMACENAMIENTO,ES22 - COMUNIDAD FORAL DE NAVARRA,INDUSTRIA Y ENERGÍA,Programa de incentivos a la movilidad eficiente y sostenible (MOVES) 2019.,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"RESOLUCIÓN 75E/2019, de 13 de junio, de la Directora General de Industria, Energía e Innovación",http://www.navarra.es/home_es/Servicios/ficha/8178/Programa-MOVES-de-incentivos-a-la-movilidad-eficiente-y-sostenible,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente a la publicación en BON,31 de diciembre de 2019 o agotamiento de crédito presupuestario,,
