,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,DONOSTIA/SAN SEBASTIÁN,PATRONATO MUNICIPAL DE DEPORTES,580425,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"2,000.00 €","Actividades deportivas, recreativas y de entretenimiento",ES212 - Gipuzkoa,CULTURA,Campeonato Pelota Interpueblos: modalidades de pala corta y de paleta cuero.,Herri-arteko Pilota Txapelketa: pala motza eta larruzko paleta modalitateak .,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Norma de ejecución presupuestaria de los Organismos Autónomos del Ayuntamiento de San Sebastián,https://www.donostia.eus/ataria/documents/3950207/10567361/Presupuestos+2020_San_Sebastian_Norma_de_OOAA-cc19.pdf/1029965d-4f25-52eb-7135-90c95cdc9f1b,No,No,01/01/2021,,,,
1,GIRONA,AYUNTAMIENTO DE GIRONA,580328,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"90,000.00 €","Actividades de creación, artísticas y espectáculos",ES512 - Girona,CULTURA,Festival Strenes 2021.,Festival Strenes 2021.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Festival Strenes 2021,https://seu.girona.cat/portal/dades/transparencia/2021-Conveni-Strenes-ESP.pdf,No,No,27/05/2021,,,,
2,GIRONA,AYUNTAMIENTO DE GIRONA,580322,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"30,000.00 €","Actividades de creación, artísticas y espectáculos",ES512 - Girona,CULTURA,Premios Enderrock 2021.,Premis Enderrock 2021.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Premios Enderrock 2021,https://seu.girona.cat/portal/dades/transparencia/2021-Conveni-Enderrock-ESP.pdf,No,No,06/05/2021,,,,
3,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,580303,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"4,000.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES512 - Girona,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Foment de la gestió forestal sostenible ELFOCAT.,.,GRAN EMPRESA,BASES SUBVENCIONS NOMINATIVES 2021,http://www.ddgi.cat/basescast/2016/ORDENAN%C3%87A%20GENERAL%20DE%20SUBVENCIONS%20CASTELLA.pdf,No,No,01/01/2021,,,,
4,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,580302,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"10,000.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES512 - Girona,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Implementació d¿una xarxa d¿estacions meteorològiques per a la previsió de risc del míldiu IRTA.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES SUBVENCIONS NOMINATIVES 2021,http://www.ddgi.cat/basescast/2016/ORDENAN%C3%87A%20GENERAL%20DE%20SUBVENCIONS%20CASTELLA.pdf,No,No,01/01/2021,,,,
5,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,580300,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,112,000.00 €","AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ES512 - Girona,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Subvenció per al finançament de les activitats IRTA 2021-2024.,.,GRAN EMPRESA,BASES SUBVENCIONS NOMINATIVES 2021,http://www.ddgi.cat/basescast/2016/ORDENAN%C3%87A%20GENERAL%20DE%20SUBVENCIONS%20CASTELLA.pdf,No,No,01/01/2021,,,,
6,OVIEDO,AYUNTAMIENTO DE OVIEDO,580293,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"25,000.00 €",OTROS SERVICIOS,ES12 - PRINCIPADO DE ASTURIAS,"COMERCIO, TURISMO Y PYMES","CONVENIO DE COLABORACIÓN CON LA SOCIEDAD LAST LAP SL. PARA LA REALIZACIÓN DEL PROYECTO ""RED BULL BUEN CAMINO"".",.,GRAN EMPRESA,BASES REGULADORAS ORDENANZA GENERAL DE SUBVENCIONES 2021,Https://sede.asturias.es//bopa//2013/05/13/2013-08386.pdf,No,No,01/01/2021,,,,
7,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",580274,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,000,000.00 €",Construcción de edificios,ES230 - La Rioja,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN,Ayudas del Programa de Fomento del Parque Público de vivienda en alquiler.,.,GRAN EMPRESA,por el que se aprueba el Plan de Vivienda de La Rioja 2018-2021,https://web.larioja.org/normativa?n=dyn-na02494,No,No,01/01/2021,,,,
8,ILLES BALEARS,SERVICIO DE OCUPACIÓN DE LAS ISLAS BALEARES (SOIB),580272,19/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"7,990,000.00 €",Actividades relacionadas con el empleo,ES53 - ILLES BALEARS,FOMENTO DEL EMPLEO,Financiar especialidades formativas conducentes a la obtenciÓn de certificados de profesionalidad.,Finançar especialitats formatives conduents a l#obtenció de certificats de professionalitat.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,bases  reguladoras  para  la concesión de subvenciones públicas destinadas a la financiación oferta formativa de las administraciones competentes del Sistema de Formación  Profesional  para  el  Empleo  en  el  ámbito  laboral,https://www.boe.es/buscar/pdf/2019/BOE-A-2019-4715-consolidado.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",EL DÍA SIGUIENTE A LA PUBLICACIÓN EN EL BOIB,15 DÍAS HÁBILES A CONTAR DESDE EL DÍA SIGUIENTE A LA PUBLICACIÓN EN EL BOIB,,
9,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE DESARROLLO RURAL, AGROGANADERÍA Y PESCA",580267,18/08/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"31,959.66 €","Actividades de apoyo a la agricultura, a la ganadería y de preparación posterior a la cosecha",ES12 - PRINCIPADO DE ASTURIAS,"AGRICULTURA, PESCA Y ALIMENTACIÓN","RESOLUCIÓN de 17 de Agosto de 2021 de la Consejería de Medio Rural y Cohesión Territorial, por la que se autoriza y dispone el gasto y concede una ayuda a la sección de Frutas y Hortalizas de Campoastur Productos y Servicios Sociedad Cooperativa.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Reglamento 1308/2013 por la que se crea una organización común de mercados agrícolas,https://www.boe.es/doue/2013/347/L00671-00854.pdf,No,Sí,,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
