,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527686,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"400,000.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda asociada para las explotaciones de vacuno de cebo.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda asociada para las explotaciones de vacuno de cebo,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
1,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527685,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,0.00 €,"Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda asociada para las explotaciones que mantengan vacas nodrizas.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda asociada para la explotación de vaca nodriza,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,
2,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527684,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,600.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda al tomate para industria.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda al tomate para industria,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
3,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527683,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"701,400.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda a la remolacha azucarera.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayudas a la remolacha azucarera,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
4,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527682,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,600.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda a las legumbres de calidad.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda a las legumbres de calidad,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
5,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527681,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"102,500.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda a los frutos de cáscara y algarroba.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda asociada a los frutos de cáscara y algarroba,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
6,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527680,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"129,500.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Ayuda a los cultivos proteicos.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ayuda a los cultivos proteicos,https://ias1.larioja.org/boletin/Bor_Boletin_visor_Servlet?referencia=2360719-1-PDF-493785-X,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
7,LA RIOJA,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, MUNDO RURAL, TERRITORIO Y POBLACIÓN",527679,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"23,500,000.00 €","Agricultura, ganadería, caza y servicios relacionados con las mismas",ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Pagos directos a la agricultura.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Pago básico, pago verde, jóvenes y pequeños agricultores",https://www.boe.es/buscar/pdf/2014/BOE-A-2014-13256-consolidado.pdf,No,No,01/02/2020,,,,FEAGA - FONDO EUROPEO AGRÍCOLA DE GARANTÍA
8,GOLMAYO,AYUNTAMIENTO DE GOLMAYO,527678,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"50,000.00 €",ACTIVIDADES INMOBILIARIAS,ES417 - Soria,"COMERCIO, TURISMO Y PYMES","CONVOCATORIA DE SUBVENCIONES PARA REDUCIR LOS GASTOS DE TASAS DE ABASTECIMIENTO DE AGUA POTABLE, DEPURACIÓN, RECOGIDA DE RESIDUOS SÓLIDOS URBANOS E IMPUESTO SOBRE BIENES INMUEBLES DE NATURALEZA URBANA DE INMUEBLES AFECTOS A LA ACTIVIDAD EMPRESARIAL.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"CONVOCATORIA DE SUBVENCIONES PARA REDUCIR LOS GASTOS DE TASAS DE ABASTECIMIENTO DE AGUA POTABLE, DEPURACIÓN, RECOGIDA DE RESIDUOS SÓLIDOS URBANOS E IMPUESTO SOBRE BIENES INMUEBLES DE NATURALEZA URBANA DE INMUEBLES AFECTOS A LA ACTIVIDAD EMPRESARIAL",https://golmayo.sedelectronica.es/transparency/c2ad4613-8552-41ce-b50a-2d7f92c516dd/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Publicacion en Boletin Oficial de la Provincia,,,
9,AVILÉS,AYUNTAMIENTO DE AVILÉS,527675,09/10/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"75,000.00 €",ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,ES12 - PRINCIPADO DE ASTURIAS,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,SUBVENCIÓN DIRECTA A CRUZ ROJA ESPAÑOLA EN EL MARCO DE LA RED DE CASAS DE ACOGIDA DEL PRINCIPADO DE ASTURIAS 2020.,.,GRAN EMPRESA,CONCESION DIRECTA,https://sede.asturias.es/bopa/2019/06/04/2019-05178.pdf,No,No,01/01/2020,,,,
