,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,CÓRDOBA,INSTITUTO MUNICIPAL DE DESARROLLO ECONÓMICO Y EMPLEO DE CÓRDOBA (IMDEEC),513500,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"610,000.00 €",Prestación de servicios a la comunidad en general,ES613 - Córdoba,"COMERCIO, TURISMO Y PYMES",CONVOCATORIA DE INCENTIVOS PARA LA INNOVACIÓN Y TRANSFORMACIÓN DIGITAL DEL TEJIDO EMPRESARIAL DE LA CIUDAD DE CÓRDOBA 2020 -INNOVA 2020-.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,CONVOCATORIA INNOVA 2020 CERTIFICADO CONSEJO RECTOR ACUERDO Nº10_2020_1º_DE_29_06_2020,https://imdeec.es/incentivos-y-ayudas/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",28/07/2020,,,
1,GIJÓN,AYUNTAMIENTO DE GIJÓN,513497,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"850,000.00 €","ACTIVIDADES PROFESIONALES, CIENTÍ?FICAS Y TÉCNICAS",ES120 - Asturias,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",Resolución de 30 de Junio de 2020 del Ayuntamiento de Gijón por la que se aprueban las bases y la convocatoria de subvenciones Incentivos a la Innovación 2020.,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Bases y convocatoria de subvenciones Incentivos a la Innovación 2020.,https://acerca.gijon.es/sta/docs/GetDocumentServlet?CUD=13211576577035665014&HASH_CUD=a4571e7feaa0a02206841c4496bcd8bce370e30d,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",21/07/2020,,,
2,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,AYUNTAMIENTO DE ABANTO Y CIÉRVANA-ABANTO ZIERBENA,513496,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,500.00 €","ACTIVIDADES PROFESIONALES, CIENTÍ?FICAS Y TÉCNICAS",ES213 - Bizkaia,CULTURA,CONVOCATORIA DE AYUDAS ECONOMICAS PARA LA ROTULACION EN EUSKERA EN COMERCIOS Y HOSTELERIA DE ABANTO ZIERBENA.,ABANTO ZIERBENAKO MERKATARITZA ETA OSTALARITZAKO ESTABLEZIMENDUEN ERROTULUAK EUSKARAZ JARTZEKO DIRU-LAGUNTZETARAKO DEIALDIA.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,CONVOCATORIA DE AYUDAS ECONOMICAS PARA LA ROTULACION EN EUSKERA EN COMERCIOS Y HOSTELERIA DE ABANTO ZIERBENA,CONVOCATORIA DE AYUDAS ECONOMICAS PARA LA ROTULACION EN EUSKERA EN COMERCIOS Y HOSTELERIA DE ABANTO ZIERBENA,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",el día siguiente al de su publicacion en el BOB,15 días despues del siguiente al de su publicación en el BOB,,
3,CANTABRIA,"CONSEJERÍA DE INDUSTRIA, TURISMO, INNOVACIÓN, TRANSPORTE Y COMERCIO",513495,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"975,000.00 €",Otro transporte terrestre de pasajeros,ES130 - Cantabria,SUBVENCIONES AL TRANSPORTE,Subvenciones a empresas de transporte público por carretera zonas rurales de Cantabria para el año 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden INN/11/2016, de 28 de abril, por la que se establecen las bases reguladoras de las subvenciones destinadas a empresas de transporte público por carretera cuyas líneas discurren por zonas rurales de la Comunidad Autónoma de Cantabria.",https://boc.cantabria.es/boces/verAnuncioAction.do?idAnuBlo b=299879,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente a la publicación del extracto,Un mes a partir del día siguiente a la publicación del extracto,,
4,CANTABRIA,"CONSEJERÍA DE INDUSTRIA, TURISMO, INNOVACIÓN, TRANSPORTE Y COMERCIO",513491,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"243,750.00 €",Otro transporte terrestre de pasajeros,ES130 - Cantabria,SUBVENCIONES AL TRANSPORTE,Subvenciones a servicios nocturnos y servicios interurbanos metropolitanos de transporte de viajeros por carretera para el año 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden INN/10/2016, de 28 de abril, por la que se establecen las bases reguladoras de las subvenciones a servicios nocturnos y servicios interurbanos de carácter metropolitano de transporte de viajeros por carretera.",https://boc.cantabria.es/boces/verAnuncioAction.do?idAnuBlo b=299849,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente a la publicación del extracto,Un mes a partir del día siguiente a la publicación del extracto,,
5,ARGENTONA,AYUNTAMIENTO DE ARGENTONA,513483,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"15,630.85 €",OTROS SERVICIOS,ES51 - CATALUÑA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,SUBVENCIONS CONCURRÈNCIA BENESTAR SOCIAL 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladores  per a l¿atorgament de subvencions en règim de concurrència competitiva per a finançar projectes i/o activitats en els àmbits de benestar social, esports, cultura i medi ambient, i de suport a actes commemoratius",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2017&08/022017016725.pdf&1,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/07/2020,,,
6,ARGENTONA,AYUNTAMIENTO DE ARGENTONA,513482,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"29,700.00 €",OTROS SERVICIOS,ES51 - CATALUÑA,OTRAS PRESTACIONES ECONÓMICAS,SUBVENCIONS CONCURRÈNCIA ESPORTS 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladores  per a l¿atorgament de subvencions en règim de concurrència competitiva per a finançar projectes i/o activitats en els àmbits de benestar social, esports, cultura i medi ambient, i de suport a actes commemoratius",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2017&08/022017016725.pdf&1,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/07/2020,,,
7,ARGENTONA,AYUNTAMIENTO DE ARGENTONA,513481,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"17,667.92 €",OTROS SERVICIOS,ES51 - CATALUÑA,CULTURA,SUBVENCIONS CONCURRÈNCIA CULTURA 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladores  per a l¿atorgament de subvencions en règim de concurrència competitiva per a finançar projectes i/o activitats en els àmbits de benestar social, esports, cultura i medi ambient, i de suport a actes commemoratius",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2017&08/022017016725.pdf&1,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/07/2020,,,
8,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE CULTURA Y DEPORTE,513480,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"25,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",ES52 - COMUNIDAD VALENCIANA,CULTURA,"Resolución de 29 de junio de 2020 de la Conselleria de Educación, Cultura y Deporte, por la que se convoca para el ejercicio 2020 subvenciones a la participación en ferias internacionales del sector del libro..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"ORDEN 10/2017, de 31 de marzo, de la Conselleria de Educación, Investigación, Cultura y Deporte por la que se establecen las bases reguladoras para la concesión de subvenciones a la participación en ferias internacionales del sector del libro",http://www.dogv.gva.es/datos/2017/04/06/pdf/2017_2841.pdf,Sí,Sí,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente de la publicación en el DOGV,Quince días naturales desde el siguiente de la publicación en el DOGV,,
9,"MASNOU, EL","AYUNTAMIENTO DE MASNOU, EL",513478,01/07/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"71,467.24 €",OTROS SERVICIOS,ES511 - Barcelona,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,Ajuts econòmics individuals adquisició llibres i material lectiu curs 2020-2021.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases específiques reguladores de la concessió d¿ajuts econòmics individuals de caràcter social, a atorgar pel procediment de concurrència competitiva",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2017&05/022017009675.pdf&1,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",17/07/2020,,,
