,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,EXTREMADURA,"CONSEJERÍA DE ECONOMÍA, CIENCIA Y AGENDA DIGITAL",491376,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,900,000.00 €",Comercio al por menor de otros artículos en establecimientos especializados,ES43 - EXTREMADURA,"COMERCIO, TURISMO Y PYMES","Subv. 2020 a empresas del pequeño comercio minorista para la mejora de la competitividad, s/ Resolución de 27 de diciembre de 2019 que las convoca.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Decreto 241/2013 de mejora de la competitividad del pequeño comercio minorista de Extremadura, apoyo a la creación y promoción de franquicias y primera convocatoria de ayudas para 2014",http://doe.juntaex.es/pdfs/doe/2014/10o/13040274.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",A partir del día siguiente a la publicación,Un mes desde el día siguiente al de publicación,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
1,BOADILLA DEL MONTE,AYUNTAMIENTO DE BOADILLA DEL MONTE,491360,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,500.00 €",Administración Pública y de la política económica y social,ES30 - COMUNIDAD DE MADRID,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVOCATORIA AYUDAS RIESGO ENERGÉTICO 2019.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA REGULADORA PARA LA CONCESIÓN DE PRESTACIONES SOCIALES EN SITUACIONES DE ESPECIAL NECESIDAD Y/O EMERGENCIA SOCIAL EN BOADILLA DEL MONTE,https://www.bocm.es/boletin/CM_Orden_BOCM/2018/02/16/BOCM-20180216-70.PDF,No,No,01/01/2019,,,,
2,BOADILLA DEL MONTE,AYUNTAMIENTO DE BOADILLA DEL MONTE,491359,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"1,000.00 €",OTROS SERVICIOS,ES30 - COMUNIDAD DE MADRID,CULTURA,SUBVENCIÓN NOMINATIVA VIRGEN DEL CARMEN 2019.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA GENERAL MUNICPAL 2005,http://www.bocm.es/boletin/CM_Boletin_BOCM/20050420_B/09300.PDF,No,No,01/01/2019,,,,
3,CATALUÑA,INSTITUT RAMON LLULL,491356,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"236,000.00 €",Actividades de traducción e interpretación,XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN POR LA QUE SE ABRE LA 1a CONVOCATORIA DEL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA PARA LA TRADUCCIÓN DE OBRAS LITERARIAS Y DE PENSAMIENTO ORIGINALES EN LENGUA CATALANA Y OCCITANA (EN SU VARIEDAD ARANESA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"RESOLUCIÓN de 18 de mayo de 2020, por la que se da publicidad al Acuerdo del Consejo de Dirección del Consorcio del Instituto Ramon Llull, por el que se aprueba la modificación de las bases que deben regir la concesión de subvenciones para la traducción d",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=873685&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",27/10/2020,,,
4,CATALUÑA,INSTITUT RAMON LLULL,491353,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"11,000.00 €",Actividades de traducción e interpretación,ES51 - CATALUÑA,CULTURA,RESOLUCIÓN POR LA QUE SE ABRE LA CONVOCATORIA DEL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA PARA RESIDENCIAS DE TRADUCTORES/AS DE LA LITERATURA CATALANA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases que deben regir la concesión de subvenciones para residencias de traductores/as de la literatura catalana.,https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=864759&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",13/05/2020,,,
5,CATALUÑA,INSTITUT RAMON LLULL,491352,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"40,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN POR LA QUE SE ABRE LA 1ª CONVOCATORIA DEL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA PARA LA PUBLICACIÓN EN EL EXTRANJERO DE OBRAS ILUSTRADAS.,RESOLUCIÓ PER LA QUAL S#OBRE LA 1a CONVOCATÒRIA DE L#ANY 2020 PER A LA CONCESSIÓ DE SUBVENCIONS EN RÈGIM DE CONCURRÈNCIA COMPETITIVA PER A LA PUBLICACIÓ A L#ESTRANGER D#OBRES IL·LUSTRADES.,GRAN EMPRESA,Bases que deben regir la concesión de subvenciones para la publicación en el extranjero de obras ilustradas,https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=864759&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",27/10/2020,,,
6,CATALUÑA,INSTITUT RAMON LLULL,491340,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"16,000.00 €",Actividades de traducción e interpretación,XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN POR LA QUE SE ABRE LA 1ª CONVOCATORIA DEL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA PARA LA TRADUCCIÓN DE FRAGMENTOS Y LA ELABORACIÓN DE DOSIERES DE OBRAS DE LITERATURA CATALANA Y ARANESA PARA ENVÍOS AL E.,.,GRAN EMPRESA,Bases que deben regir la concesión de subvenciones para la traducción de fragmentos y la elaboración de dossieres de obras de literatura catalana y aranesa para envíos al extranjero.,https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=864759&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",27/10/2020,,,
7,CATALUÑA,INSTITUT RAMON LLULL,491337,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"94,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",XXXX - TODO EL MUNDO,CULTURA,RESOLUCIÓN POR LA QUE SE ABRE LA 1ª CONVOCATORIA DEL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA PARA LA REALIZACIÓN DE ACTIVIDADES DE PROMOCIÓN EXTERIOR DE LA LITERATURA CATALANA Y ARANESA..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA, Bases que deben regir la concesión de subvenciones para la realización de actividades de promoción exterior de la literatura catalana y aranesa,https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=864759&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",22/10/2020,,,
8,CATALUÑA,INSTITUT RAMON LLULL,491336,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"30,000.00 €","Actividades de creación, artísticas y espectáculos",XXXX - TODO EL MUNDO,CULTURA,"RESOLUCIÓN POR LA QUE SE ABRE LA 1ª CONVOCATORIA PARA EL AÑO 2020 PARA LA CONCESIÓN DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA A LA MOVILIDAD PARA LLEVAR A CABO ACTIVIDADES FUERA DE CATALUÑA EN EL ÁMBITO DE LAS ARTES VISUALES, EL DISEÑO Y LA A.",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases que deben regir la concesión de subvenciones a la movilidad para llevar a cabo actividades fuera de Cataluña en el ámbito de las artes visuales, el diseño y la arquitectura.",https://dogc.gencat.cat/es/pdogc_canals_interns/pdogc_resultats_fitxa/?action=fitxa&documentId=864759&language=es_ES,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",18/03/2020,,,
9,SANT CUGAT DEL VALLÈS,AYUNTAMIENTO DE SANT CUGAT DEL VALLÈS,491321,10/01/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,0.00 €,OTROS SERVICIOS,ES511 - Barcelona,DESEMPLEO,Bases reguladoras y convocatoria 2020 de subvenciones para la contratación de personas desempleadas.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras para la concesión de subvenciones destinadas a la contratación de personas desempleadas,https://seu.santcugat.cat/seu/DetalleTablon.aspx?id=238,No,No,,30/06/2020,,,
