,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,LA RIOJA,CONSEJERÍA DE SOSTENIBILIDAD Y TRANSICIÓN ECOLÓGICA,556122,07/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"77,500.00 €", Silvicultura y explotación forestal,ES230 - La Rioja,"AGRICULTURA, PESCA Y ALIMENTACIÓN",Reforestación primas de mantenimiento y primas compensatoria.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases reguladoras de las subvenciones para reforestación y creación de superficies forestales,https://web.larioja.org/bor-portada/boranuncio?n=2556739-3-HTML-496084-X,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",30/04/2021,,,FEADER - FONDO EUROPEO AGRÍCOLA DE DESARROLLO RURAL 
1,OVIEDO,AYUNTAMIENTO DE OVIEDO,556119,07/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"100,000.00 €",Actividades asociativas,ES120 - Asturias,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,CONVOCATORIA ANUAL SUBVENCIONES PROYECTOS DE PARTICIPACIÓN CIUDADANA.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES REGULADORAS ORDENANZA GENERAL DE SUBVENCIONES 2021,Https://sede.asturias.es//bopa//2013/05/13/2013-08386.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DESDE EL DÍA SIGUIENTE A LA PUBLICACIÓN EN EL BOPA,UN MES A CONTAR DESDE EL DÍA SIGUIENTE DE SU PUBLICACIÓN EN EL BOPA,,
2,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,556114,07/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"125,000.00 €",Otros servicios personales,ES512 - Girona,"COMERCIO, TURISMO Y PYMES",Subvenció a la Federació d`Hostaleria de les comarques de Girona per al finançament de l`activitat econòmica i les seves associacions.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES SUBVENCIONS NOMINATIVES 2021,http://www.ddgi.cat/basescast/2016/ORDENAN%C3%87A%20GENERAL%20DE%20SUBVENCIONS%20CASTELLA.pdf,No,No,01/01/2021,,,,
3,PRINCIPADO DE ASTURIAS,INSTITUTO DE DESARROLLO ECONÓMICO DEL PRINCIPADO DE ASTURIAS,556110,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,250,000.00 €","Fabricación de productos informáticos, electrónicos y ópticos",ES12 - PRINCIPADO DE ASTURIAS,INDUSTRIA Y ENERGÍA,"Resolución de 06/04/2021 del IDEPA, que aprueba la convocatoria para la concesión de subvenciones dirigidas a empresas del Principado de Asturias en el marco del programa de Ayuda a la Transformación Digital para el ejercicio 2021..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de 7 de junio de 2019, de la Consejería de Empleo, Industria y Turismo, por la que se aprueban las bases reguladoras de subvenciones dirigidas a empresas del Principado de Asturias en el marco del Programa de Ayuda a la Transformación Digital",https://sede.asturias.es/bopa/2019/06/19/2019-06229.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",15/04/2021,hasta las 14.00 horas del 10/09/2021,SA.null,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
4,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",556109,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"6,000.00 €","Actividades de creación, artísticas y espectáculos",ES12 - PRINCIPADO DE ASTURIAS,CULTURA,Convocatoria de la V edición del Premiu «Nel Amaro» de Teatru Profesional en lengua asturiana o gallego-asturiano.,Convocatoria de la quinta edición del  Premiu «Nel Amaro» de Teatru Profesional en llingua asturiana o gallego-asturianu.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Resolución de 29 de septiembre del 2017, de la Consejería de Educación y Cultura, por la que se aprueban las bases reguladoras de concesión del Premio «Nel Amaro» de Teatro Profesional en lengua asturiana o gallego-asturiano",https://sede.asturias.es/bopa/2017/10/04/2017-10822.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Al dia siguiente de la publicación extracto BOPA,,,
5,OTROS,CÁMARA DE COMERCIO DE BARCELONA,556096,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"147,000.00 €",ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO; ACTIVIDADES DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO,ES511 - Barcelona,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",Convocatoria Programa InnoCámaras 2021- Cámara de Comercio de Barcelona.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Convocatoria Programa InnoCámaras 2021- Cámara de Comercio de Barcelona,https://www.cambrabcn.org/es/que-te-ofrecemos/ayudas-y- convocatorias/innocamaras,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",12:00,12:00,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
6,OTROS,CÁMARA DE COMERCIO DE CIUDAD REAL,556095,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"36,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES422 - Ciudad Real,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,Convocatoria XPANDE 2021 - Cámara de Ciudad Real.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Convocatoria Programa XPANDE 2021,https://www.camaracr.org/competitividad/detalle-de-programa/articulo/2021-programa-xpande-plan-de-expansion-internacional-para-pymes/,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.","A las 09:00 h., transcurridos 5 días hábiles desde el día siguiente a la publicación en el BOP CR",A las 14:00 h. del 26 de abril de 2021,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
7,CATALUÑA,INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),556083,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"680,000.00 €","Actividades de creación, artísticas y espectáculos",ES51 - CATALUÑA,CULTURA,"RESOLUCIÓN CLT//2021, de convocatoria para la concesión de subvenciones, en régimen de concurrencia competitiva, a actividades de danza de sala y de calle de carácter profesional..","RESOLUCIÓ CLT//2021, de convocatòria per a la concessió de subvencions, en règim de concurrència competitiva, a activitats de dansa de sala i de carrer de caràcter professional..",GRAN EMPRESA,bases específicas que regirán la concesión de subvenciones a actividades de danza de sala y de calle de carácter profesional.,https://portaldogc.gencat.cat/utilsEADOP/PDF/8379/1843886.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",04/05/2021,,SA.41211,
8,CATALUÑA,INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),556082,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"260,000.00 €","Actividades de creación, artísticas y espectáculos",ES51 - CATALUÑA,CULTURA,"RESOLUCIÓN CLT//2021, de convocatoria para la concesión de subvenciones, en régimen de concurrencia competitiva, a actividades de circo de sala y de calle de carácter profesional..","RESOLUCIÓ CLT//2021, de convocatòria per a la concessió de subvencions, en règim de concurrència competitiva, a activitats de circ de sala i de carrer de caràcter professional..",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,bases específicas que regirán la concesión de subvenciones a actividades de circo de sala y de calle de carácter profesional.,https://portaldogc.gencat.cat/utilsEADOP/PDF/8379/1844020.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",04/05/2021,,SA.41220,
9,DIPUTACIÓN PROV. DE GIRONA,DIPUTACIÓN PROVINCIAL DE GIRONA,556081,06/04/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"8,000.00 €",INFORMACIÓN Y COMUNICACIONES,ES512 - Girona,OTRAS PRESTACIONES ECONÓMICAS,Convocàtòria Nominativa XII Premis Carles Rahola de Comunicació Local.,.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,BASES SUBVENCIONS NOMINATIVES 2021,http://www.ddgi.cat/basescast/2016/ORDENAN%C3%87A%20GENERAL%20DE%20SUBVENCIONS%20CASTELLA.pdf,No,No,01/01/2021,,,,
