,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,CASTILLA Y LEÓN,CONSEJERÍA DE CULTURA Y TURISMO,567863,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"1,000,000.00 €",Actividades deportivas,ES41 - CASTILLA Y LEON,CULTURA,"Orden de 3 de junio de 2021 de la Consejería de Cultura y Turismo, por la que se convocan subvenciones destinadas al sostenimiento y reactivación del sector deportivo de Castilla y León frente al impacto económico y social de la COVID-19.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Por Orden CYT/482/2021, de 20 de abril, se establecen las BBRR para la concesión de subvenciones destinadas al sostenimiento y reactivación del sector deportivo de Castilla y León frente al impacto económico y social de la COVID-19, BOCYL nº 81 29/04/2021",https://bocyl.jcyl.es/boletines/2021/04/29/pdf/BOCYL-D-29042021-21.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente al de la publicación del presente extracto en el Boletín Oficial de CyL,15 días desde el día siguiente al de la publicación del  presente extracto en el Boletín Oficial CyL,,
1,BARCELONA,AYUNTAMIENTO DE BARCELONA,567861,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,003,658.66 €",OTROS SERVICIOS,ES511 - Barcelona,"COMERCIO, TURISMO Y PYMES",SUBVENCIONES PARA LA TRANSFORMACIÓN DIGITAL DEL COMERCIO DE LA CIUDAD DE BARCELONA.,SUBVENCIONS PER A LA TRANSFORMACIÓ DIGITAL DEL COMERÇ DE LA CIUTAT DE BARCELONA.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCIONES PARA LA TRANSFORMACIÓN DIGITAL DEL COMERCIO DE LA CIUDAD DE BARCELONA,https://bop.diba.cat/anuncis/antic/022020008040,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",22/07/2020,02/10/2020,,
2,BARCELONA,AYUNTAMIENTO DE BARCELONA,567858,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"141,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,SUBVENCIÓN PARA INCENTIVAR LA REBAJA DE ALQUILERES DE LOS LOCALES COMERCIALES EN LAS ACTIVIDADES AFECTADAS POR LA CRISIS DE LA COVID-19.,SUBVENCIÓ PER INCENTIVAR LA REBAIXA DE LLOGUERS DELS LOCALS COMERCIALS A LES ACTIVITATS AFECTADES PER LA CRISI DE LA COVID-19.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCIÓN PARA INCENTIVAR LA REBAJA DE ALQUILERES DE LOS LOCALES COMERCIALES EN LAS ACTIVIDADES AFECTADAS POR LA CRISIS DE LA COVID-19,https://bop.diba.cat/anuncis/antic/022020006964,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",03/07/2020,02/11/2020,,
3,BARCELONA,AYUNTAMIENTO DE BARCELONA,567851,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"144,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,SANIDAD,"SUBVENCIONES DEL DEPARTAMENTO DE PROTECCIÓN DE LOS ANIMALES A ENTIDADES Y ASOCIACIONES SIN ÁNIMO DE LUCRO, PARA EL CONTROL Y CUIDADO DE LA POBLACIÓN DE LAS COLONIAS DE GATOS DE LA CIUDAD DE BARCELONA.","SUBVENCIONS DEL DEPARTAMENT DE PROTECCIO DELS ANIMALS A ENTITATS I ASSOCIACIONS SENSE ÀNIM DE LUCRE, PER AL CONTROL I CURA DE LA POBLACIÓ DE LES COLÒNIES DE GATS DE LA CIUTAT DE BARCELONA.",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"SUBVENCIONES DEL DEPARTAMENTO DE PROTECCIÓN DE LOS ANIMALES A ENTIDADES Y ASOCIACIONES SIN ÁNIMO DE LUCRO, PARA EL CONTROL Y CUIDADO DE LA POBLACIÓN DE LAS COLONIAS DE GATOS DE LA CIUDAD DE BARCELONA",https://bop.diba.cat/anunci/1174998,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",02/07/2020,29/07/2020,,
4,VILANOVA I LA GELTRÚ,AYUNTAMIENTO DE VILANOVA I LA GELTRÚ,567850,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"200,000.00 €",OTROS SERVICIOS,ES511 - Barcelona,OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO,Convocatoria 2021 para la concesión de ayudas económicas en los tributos municipales para atender situaciones especiales.,Convocatòria 2021 per a la concessió d’ajuts econòmics en els tributs municipals per atendre situacions especials.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES PARA LA CONCESIÓN DE AYUDAS ECONÓMICAS EN LOS TRIBUTOS MUNICIPALES PARA ATENDER SITUACIONES ESPECIALES,https://seuelectronica.vilanova.cat/content/tramits/2021_BASES_AJUTS.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",31/12/2021,,,
5,MARTORELL,PATRONAT MUNICIPAL DE SERVEI D'ATENCIO A LES PERSONES DE MARTORELL,567833,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"65,000.00 €",Educación,ES511 - Barcelona,EDUCACIÓN,SUBVENCIÓN 2021 A CENTROS EDUCATIVOS DESTINADA A ALUMNOS PARA ADQUISICIÓN DE LIBROS DE TEXTO Y/O MATERIAL SUSTITUTIVO Y COMPLEMENTARIO.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA REGULADORA DE LAS SUBVENCIONES DEL AYUNTAMIENTO DE MARTORELL Y DE SUS ORGANISMOS AUTONOMOS,http://patronatmartorell.eadministracio.cat/transparency/053f0b4a-7d63-4c48-a3d0-cf085d49b620/,No,No,01/01/2021,,,,
6,MARTORELL,PATRONAT MUNICIPAL DE SERVEI D'ATENCIO A LES PERSONES DE MARTORELL,567830,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"14,315.19 €",Otras actividades de servicios sociales sin alojamiento,ES511 - Barcelona,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDAS SOCIALES CONSEJO RECTOR 10/05/21 - AYUDAS ECONÓMICAS INDIVIDUALES DE CARÁCTER SOCIAL.,.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA REGULADORA DE LAS SUBVENCIONES DEL AYUNTAMIENTO DE MARTORELL Y DE SUS ORGANISMOS AUTONOMOS,http://patronatmartorell.eadministracio.cat/transparency/053f0b4a-7d63-4c48-a3d0-cf085d49b620/,No,No,01/01/2021,,,,
7,ROSES,AYUNTAMIENTO DE ROSES,567822,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"95,000.00 €",OTROS SERVICIOS,ES512 - Girona,"COMERCIO, TURISMO Y PYMES",APROBACIÓN DE LA CONVOCATORIA DEL PROGRAMA 11 DE SUBVENCIONES A ASOCIACIONES PARA LA DINAMIZACIÓN ECONÓMICA Y TURÍSTICA DE ROSES 2021..,APROVACIÓ DE LA CONVOCATÒRIA DEL PROGRAMA 11 DE SUBVENCIONS A ASSOCIACIONS PER A LA DINAMITZACIÓ ECONÒMICA I TURÍSTICA DE ROSES 2021.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Bases reguladoras específicas concesión de subvenciones a asociaciones para la dinamización económica y turística de Roses, programa 11, ejercicio 2021.",https://www.roses.cat/ajuntament/informacio-administrativa/subvencions-2/subvencions-2021/informacio-i-sol-licitud-subvencions-de-concurrencia-1/bases-especifiques-dels-programes-de-les-subvencions-2020/bases-especificas-de-los-programas-de-las-subvencion,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente publicación diario oficial.,20 días después publicación diario oficial,,
8,MADRID,"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE",567821,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"1,150,000.00 €","Actividades de creación, artísticas y espectáculos",ES300 - Madrid,CULTURA,"FESTIVALES, MUESTRAS, CERTÁMENES, CONGRESOS Y OTROS EVENTOS CULTURALES 2021.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,ORDENANZA BBRR GENERALES PARA CONCESIÓN SUBVENCIONES POR AYTO MADRID Y OP,https://www.bocm.es/boletin/CM_Orden_BOCM/2013/11/22/BOCM-20131122-34.PDF,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",DESDE DÍA SIGUIENTE A LA PUBLICACIÓN DEL EXTRACTO EN EL BOCM,15 DÍAS HÁBILES CONTADOS DESDE EL DÍA SIGUIENTE A LA PUBLICACIÓN DEL EXTRACTO EN EL BOCM,,
9,BARCELONA,AYUNTAMIENTO DE BARCELONA,567810,03/06/2021,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"2,709,324.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES511 - Barcelona,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,Programa de Subvenciones para el Impulso socioeconómico del territorio.,Programa de Subvencions per a l’Impuls socioeconòmic del territori.,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Programa de Subvenciones para el Impulso socioeconómico del territorio,https://bop.diba.cat/temp/01_022020000654.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",02/06/2020,06/07/2020,,
