,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,CATALUÑA,INSTITUT CATALÀ D'ENERGIA (ICAEN),455774,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"5,772,614.73 €",Actividades anexas al transporte,ES51 - CATALUÑA,INDUSTRIA Y ENERGÍA,Programa de incentivos a la movilidad eficiente y sostenible..,.,GRAN EMPRESA,"Real Decreto 72/2019, de 15 de febrero, por el que se regula el programa de incentivos a la movilidad eficiente y sostenible (Programa MOVES).",https://www.boe.es/boe/dias/2019/02/16/pdfs/BOE-A-2019-2148.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",el dia siguiente a la publicación de la presente Resolución,31 de diciembre de 2019,,
1,CASTILLA-LA MANCHA,"DIRECCION GENERAL TURISMO, COMERCIO Y ARTESANIA",455761,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"16,000.00 €",INDUSTRIA MANUFACTURERA,ES42 - CASTILLA LA MANCHA,"COMERCIO, TURISMO Y PYMES","Resolución 16/05/2019, de la Direccion General de Turismo, Comercio y Artesanía, por la que se convocan los Premios Regionales de Artesanía de Castilla- La Mancha para el año 2019..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden 55/2017, de 9 de marzo, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de los Premios Regionales de Artesanía de Castilla- La Mancha.",https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2017/03/31/pdf/2017_3662.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente a la publicación del extracto en el en el DOCM.,,,
2,CASTILLA-LA MANCHA,DIRECCION GENERAL PROGRAMAS DE EMPLEO,455760,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"2,500,000.00 €","SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",ES42 - CASTILLA LA MANCHA,FOMENTO DEL EMPLEO,"Decreto 42/2019, del 14 de mayo por el que se modifica el Decreto 45/2018, de 3 de julio, por el que se regula la concesión directa de subvenciones para incentivar la contratación indefinida..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Decreto 42/2019, del 14 de mayo por el que se modifica el Decreto 45/2018, de 3 de julio, por el que se regula la concesión directa de subvenciones para incentivar la contratación indefinida.",https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2019/05/22/pdf/2019_4906.pdf&tipo=rutaDocm,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Desde el día siguiente a la publicación del extracto en el DOCM.,,,FSE - FONDO SOCIAL EUROPEO 
3,TOLOSA,AYUNTAMIENTO DE TOLOSA,455724,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"15,000.00 €",INDUSTRIA MANUFACTURERA,ES212 - Gipuzkoa,INDUSTRIA Y ENERGÍA,Subvenciones para la innovación de empresas de Tolosa.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Ordenanza para la concesión a empresas radicadas en el ámbito municipal de Tolosa y Apatta Erreka con 50 o menos trabajadores,https://udala.tolosa.eus/es/servicios/desarrollo-econ%C3%B3mico/ordenanzas-municipales/ordenanza-concesi%C3%B3n-subvenciones-empresas,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",30/06/2019,,,
4,TOLEDO,AYUNTAMIENTO DE TOLEDO,455695,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"35,000.00 €","Actividades de creación, artísticas y espectáculos",ES425 - Toledo,CULTURA,CONVENIO CON ASOCIACION CULTURAL EL VIENTO DE LA LUNA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASES GENERALES AYUNTAMIENTO DE TOLEDO,http://abierto.toledo.es/open/articulos/379/Bases-de-Ejecuci%C3%B3n-del-Presupuesto-2016.pdf,No,No,01/01/2019,31/12/2019,,,
5,MOLINS DE REI,AYUNTAMIENTO DE MOLINS DE REI,455694,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"16,811.55 €","Actividades de organizaciones empresariales, profesionales y patronales",ES511 - Barcelona,FOMENTO DEL EMPLEO,Convenio de colaboración para establecer los requisitos y el marco de colaboración de la subvención para la contratación de un desempleado con la Associació de Venedors del Mercat Municipal de Molins de Rei..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Modificación del crédito inicial del Presupuesto General 2019 de Molins de Rei,https://www.molinsderei.cat/lajuntament/informacio-economica/relacio-dexpedients-modificadors-del-pressupost-2015,No,No,04/04/2019,,,,
6,ILLES BALEARS,INSTITUTO DE ESTUDIOS BALEÁRICOS (IEB),455693,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"300,000.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES53 - ILLES BALEARS,CULTURA,"Resolución de la presidenta del Instituto de Estudios Baleáricos de 22 de febrero de 2019 por la cual se convocan subvenciones para dar apoyo a la proyección exterior de la música y de los músicos, intérpretes y compositores de las Islas Baleares para el.",.,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Orden de la consejera de Educación y Cultura, de 1 de julio de 2009, por la cual se establecen las bases reguladoras de las subvenciones en materia de educación y cultura",http://boib.caib.es/pdf/2009100/mp7.pdf,No,No,14/03/2019,15/10/2019,,,
7,MOLINS DE REI,AYUNTAMIENTO DE MOLINS DE REI,455690,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"16,811.55 €","Actividades de organizaciones empresariales, profesionales y patronales",ES511 - Barcelona,FOMENTO DEL EMPLEO,Convenio de colaboración para establecer los requisitos y el marco de colaboración de la subvención para la contratación de un desempleado con la Unió de Botiguers de Molins de Rei..,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Modificación del crédito inicial del Presupuesto General 2019 de Molins de Rei,https://www.molinsderei.cat/lajuntament/informacio-economica/relacio-dexpedients-modificadors-del-pressupost-2015,No,No,04/04/2019,,,,
8,CATALUÑA,"CONSORCI DE COMERÇ, ARTESANIA I MODA DE CATALUNYA",455689,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"15,000.00 €",Confección de prendas de vestir,ES51 - CATALUÑA,"COMERCIO, TURISMO Y PYMES","Convenio de colaboración entre el Consorcio de Comercio, Artesanía y Moda de Cataluña y la Fundación Blanquerna.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,No disponible,No disponible,No,No,,,,,
9,CATALUÑA,"CONSORCI DE COMERÇ, ARTESANIA I MODA DE CATALUNYA",455688,16/05/2019,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"15,000.00 €",Confección de prendas de vestir,ES51 - CATALUÑA,"COMERCIO, TURISMO Y PYMES","Convenio de colaboración entre el Consorcio de Comercio, Artesanía y Moda de Cataluña y la empresa Ripley, Gestora de Contenidos, SL, para la organización del Foro Barcelona Fashion Summit en el marco del 080 Barcelona Fashion de febrero de 2016.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,No disponible,No disponible,No,No,,,,,
