,entidad,tipo,BMDS,FECHA,intrumento,inst_text,tipo convocatoria,tipo_text,presupuesto,sector,region,finalidad,convocatoria_esp,convocatoria_coo,tipo_beneficiario,base_reguladora,http_reguladora,diario_of,continuo,validez,inicio,final,sa_number,cofinanciado
0,MARTOS,AYUNTAMIENTO DE MARTOS,536532,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"115,500.00 €","Actividades de organizaciones empresariales, profesionales y patronales",ES616 - Jaén,"COMERCIO, TURISMO Y PYMES",CONVENIO CONCESION SUBVENCION CAMPAÑA BONO COMERCIAL 50X50 MARTOS IMPULSA.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASE REGULADORA ORDENANZA REGULADORA CONCESION SUBVENCIONES NOMINATIVAS AYUNTAMIENTO DE MARTOS 2020,https://bop.dipujaen.es/bop/21-12-2015,No,No,01/01/2020,,,,
1,MARTOS,AYUNTAMIENTO DE MARTOS,536530,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"5,724.00 €","Actividades de organizaciones empresariales, profesionales y patronales",ES616 - Jaén,"COMERCIO, TURISMO Y PYMES",CONVENIO CONCESION SUBVENCION ASEM DESARROLLO PLAN ANUAL ACTIVIDADEWS Y MANTENIMIENTO SEDE 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,BASE REGULADORA ORDENANZA REGULADORA CONCESION SUBVENCIONES NOMINATIVAS AYUNTAMIENTO DE MARTOS 2020,https://bop.dipujaen.es/bop/21-12-2015,No,No,01/01/2020,,,,
2,TOMELLOSO,AYUNTAMIENTO DE TOMELLOSO,536523,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,600.00 €,OTROS SERVICIOS,ES422 - Ciudad Real,"COMERCIO, TURISMO Y PYMES",Bases VII Concurso Escaparatismo. Campaña de Navidad 2020.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Bases VII Concurso Escaparatismo. Campaña de Navidad 2020,https://etablon.dipucr.es:4443/eTablon/tablon.jsf?entidad=037,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",1 de diciembre,15 de diciembre,,
3,CANARIAS,SERVICIO CANARIO DE EMPLEO,536519,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"14,384.81 €",OTROS SERVICIOS,ES70 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCIÓN 50% SMI MANTENIMIENTO PUESTOS CEE.,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,SUBVENCION 50% SMI MANTENIMIENTO DE PUESTOS CEE,HTTPS://BOE.ES/ELI/ES/O/1998/10/16(1),No,No,,,,,
4,CANARIAS,SERVICIO CANARIO DE EMPLEO,536509,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"150,000.00 €",Actividades auxiliares a la educación,ES70 - CANARIAS,FOMENTO DEL EMPLEO,SUBVENCIÓN DIRECTA PARA EL DESARROLLO DE ACTUACIONES EN MATERIA DE POLÍTICAS ACTIVAS DE EMPLEO (PIEC 2020).,.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,Subvención directa para desarrolar Políticas Activas de Empleo (PIEC 2020),https://www.boe.es/buscar/pdf/2003/BOE-A-2003-20977-consolidado.pdf,No,No,,,,,
5,CABILDO INSULAR DE TENERIFE,ORGANISMO AUTÓNOMO DE MUSEOS Y CENTROS,536506,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"10,000.00 €","Actividades de creación, artísticas y espectáculos",ES70 - CANARIAS,CULTURA,"Concesión subvención nominativa prevista en el Presupuesto del OAMC del ejercicio 2020, a favor de Lasal Creadores Asociados S.L. para la ejecución del proyecto “XIV Festival Internacional Clownbaret”..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Decreto nº72/20, de 7 de octubre de 2020, por el que se concede subvención nominativa prevista en el Presupuesto del OAMC del ejercicio 2020, a favor de Lasal Creadores Asociados S.L. para la ejecución del proyecto “XIV Festival Internacional Clownbaret”.",www.museosdetenerife.org,No,No,,,,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
6,CABILDO INSULAR DE TENERIFE,ORGANISMO AUTÓNOMO DE MUSEOS Y CENTROS,536503,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"10,000.00 €","Actividades de bibliotecas, archivos, museos y otras actividades culturales",ES70 - CANARIAS,CULTURA,"Concesión de subvención nominativa prevista en el Presupuesto del OAMC del ejercicio 2020, a favor de D. Héctor Jesús Hernández Domínguez, para la ejecución de la actividad “ECOFEST- El Festival de la Sostenibilidad, 2ª Edición”.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Decreto nº75/20, de 16 de octubre de 2020, por el que se concede una subvención nominativa a favor de D. Héctor Jesús Hernández Domínguez, para la ejecución de la actividad “ECOFEST- El Festival de la Sostenibilidad, 2ª Edición”",www.museosdetenerife.org,No,No,,,,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
7,CABILDO INSULAR DE TENERIFE,ORGANISMO AUTÓNOMO DE MUSEOS Y CENTROS,536501,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - instrumental,"6,000.00 €","ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",ES70 - CANARIAS,CULTURA,"Concesión de subvención nominativa a favor de Folelé Producciones S.L.U., para la realización del proyecto “Festival Boreal 2020”..",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"Decreto nº70/20, de 25 de septiembre de 2020, por el que se concede una subvención nominativa prevista en el Presupuesto del OAMC del ejercicio 2020, a favor de Folelé Producciones S.L.U., para la realización del proyecto “Festival Boreal 2020""",www.museosdetenerife.org,No,No,,,,,FEDER - FONDO EUROPEO DE DESARROLLO REGIONAL
8,CARDONA,AYUNTAMIENTO DE CARDONA,536474,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concurrencia competitiva - canónica,"10,400.00 €",OTROS SERVICIOS,ES511 - Barcelona,"COMERCIO, TURISMO Y PYMES","CONVOCATORIA PARA LA CONCESIÓN DE AYUDAS EXTRAORDINARIAS PARA PROFESIONALES Y MICROEMPRESAS TITULARES DE BARES, RESTAURANTES Y CENTROS DE ESTÉTICA DE CARDONA, AFECTADOS ECONÓMICAMENTE POR LA COVID-19.",.,PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,"BASES REGULADORAS PARA LA CONCESIÓN DE AYUDAS EXTRAORDINARIAS PARA PROFESIONALES Y MICROEMPRESAS TITULARES DE BARES, RESTAURANTES Y CENTROS DE ESTÉTICA DE CARDONA, AFECTADOS ECONÓMICAMENTE POR LA COVID-19",https://bopb.diba.cat/temp/11_02202001760.pdf,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",05/12/2020,,,
9,CONSEJO INSULAR DE MALLORCA,CONSORCIO SIERRA DE TRAMONTANA PATRIMONIO MUNDIAL,536471,30/11/2020,Instrumento de ayuda,SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN ,Tipo de convocatoria,Concesión directa - canónica,"180,000.00 €",Otras actividades de construcción especializada,ES532 - Mallorca,JUSTICIA,Convocatoria de subvenciones para propietarios afectados por la catástrofe meteorológica de día 29 de agosto de 2020 en el ámbito territorial de la Serra de Tramuntana (SV 04/2020).,Convocatòria de subvencions per a propietaris afectats per la catàstrofe meteorològica de dia 29 d’agost de 2020 a l’àmbit territorial de la Serra de Tramuntana (SV 04/2020).,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Ordenanza General de Subvenciones del Consejo de Mallorca, de 23 de diciembre de 2016 (BOIB nº. 21, de 18 de febrero de 2017), modificada en fecha 14 de junio de 2018 (BOIB nº. 96, de 04.08.2018)",https://seu.conselldemallorca.net/ca/normativa_propia,Sí,No,"Esta convocatoria no será válida mientras no se publique su extracto en el diario oficial; la publicación del extracto se puede consultar en la tabla ""Extracto de la convocatoria"" que se muestra más abajo.",Día siguiente publicación extracto en el BOIB,Trigésimo día hábil posterior al de la publicación extracto en BOIB,,
